pipeline,axis,t_name,r_name,is_identity,k_train,n_train,p_hat_train,cp_lcb_train,accepted_train,k_hold,n_hold,p_hat_hold,cp_lcb_hold,accepted_hold,stable
f_ruleblind,rule_threshold,strengthen_risk_threshold,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_ruleblind,rule_threshold,strengthen_risk_threshold,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,rule_threshold,strengthen_risk_threshold,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,rule_threshold,strengthen_risk_threshold,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,rule_threshold,weaken_risk_threshold,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_ruleblind,rule_threshold,weaken_risk_threshold,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,rule_threshold,weaken_risk_threshold,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,rule_threshold,weaken_risk_threshold,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,rule_clause,add_strict_clause,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_ruleblind,rule_clause,add_strict_clause,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,rule_clause,add_strict_clause,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,rule_clause,add_strict_clause,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,rule_clause,remove_last_clause,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_ruleblind,rule_clause,remove_last_clause,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,rule_clause,remove_last_clause,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,rule_clause,remove_last_clause,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,case_fact,case_revenue_up,R_eq,0,162,350,0.4629,0.3762,0,77,150,0.5133,0.3792,0,0
f_ruleblind,case_fact,case_revenue_up,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_ruleblind,case_fact,case_revenue_up,R_ge,0,162,350,0.4629,0.3762,0,77,150,0.5133,0.3792,0,0
f_ruleblind,case_fact,case_revenue_up,R_sign_eq,0,300,350,0.8571,0.7874,0,126,150,0.84,0.7234,0,0
f_ruleblind,case_fact,case_revenue_down,R_eq,0,115,350,0.3286,0.2498,0,46,150,0.3067,0.1927,0,0
f_ruleblind,case_fact,case_revenue_down,R_le,0,115,350,0.3286,0.2498,0,46,150,0.3067,0.1927,0,0
f_ruleblind,case_fact,case_revenue_down,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_ruleblind,case_fact,case_revenue_down,R_sign_eq,0,262,350,0.7486,0.6669,0,117,150,0.78,0.6544,0,0
f_ruleblind,case_fact,case_team_plus,R_eq,0,70,350,0.2,0.1359,0,30,150,0.2,0.107,0,0
f_ruleblind,case_fact,case_team_plus,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_ruleblind,case_fact,case_team_plus,R_ge,0,70,350,0.2,0.1359,0,30,150,0.2,0.107,0,0
f_ruleblind,case_fact,case_team_plus,R_sign_eq,0,341,350,0.9743,0.9341,0,142,150,0.9467,0.8599,0,0
f_ruleblind,case_fact,case_team_minus,R_eq,0,191,350,0.5457,0.4574,0,72,150,0.48,0.3476,0,0
f_ruleblind,case_fact,case_team_minus,R_le,0,191,350,0.5457,0.4574,0,72,150,0.48,0.3476,0,0
f_ruleblind,case_fact,case_team_minus,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_ruleblind,case_fact,case_team_minus,R_sign_eq,0,341,350,0.9743,0.9341,0,145,150,0.9667,0.8897,0,0
f_ruleblind,case_fact,case_risk_up,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_ruleblind,case_fact,case_risk_up,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,case_fact,case_risk_up,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,case_fact,case_risk_up,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,case_fact,case_risk_down,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_ruleblind,case_fact,case_risk_down,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,case_fact,case_risk_down,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_ruleblind,case_fact,case_risk_down,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,identity,identity,R_eq,1,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,identity,identity,R_le,1,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,identity,identity,R_ge,1,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,identity,identity,R_sign_eq,1,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,order,permute_founders,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,order,permute_founders,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,order,permute_founders,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,order,permute_founders,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,order,permute_risks,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,order,permute_risks,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,order,permute_risks,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,order,permute_risks,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,optional,replace_description,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,optional,replace_description,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,optional,replace_description,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,optional,replace_description,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,optional,blank_description,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,optional,blank_description,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,optional,blank_description,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,optional,blank_description,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,non_rule_fact,add_risk_item,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,non_rule_fact,add_risk_item,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,non_rule_fact,add_risk_item,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,non_rule_fact,add_risk_item,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,non_rule_fact,drop_risk_item,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,non_rule_fact,drop_risk_item,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,non_rule_fact,drop_risk_item,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,non_rule_fact,drop_risk_item,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,non_rule_fact,bump_founder_experience,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,non_rule_fact,bump_founder_experience,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,non_rule_fact,bump_founder_experience,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,non_rule_fact,bump_founder_experience,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,strengthen_revenue_threshold,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,rule_threshold,strengthen_revenue_threshold,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,strengthen_revenue_threshold,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,strengthen_revenue_threshold,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,weaken_revenue_threshold,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,rule_threshold,weaken_revenue_threshold,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,weaken_revenue_threshold,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,weaken_revenue_threshold,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,strengthen_team_threshold,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,rule_threshold,strengthen_team_threshold,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,strengthen_team_threshold,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,strengthen_team_threshold,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,weaken_team_threshold,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,rule_threshold,weaken_team_threshold,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,weaken_team_threshold,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,weaken_team_threshold,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,strengthen_risk_threshold,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,rule_threshold,strengthen_risk_threshold,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,strengthen_risk_threshold,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,strengthen_risk_threshold,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,weaken_risk_threshold,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,rule_threshold,weaken_risk_threshold,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,weaken_risk_threshold,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_threshold,weaken_risk_threshold,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_clause,add_strict_clause,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,rule_clause,add_strict_clause,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_clause,add_strict_clause,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_clause,add_strict_clause,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_clause,remove_last_clause,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,rule_clause,remove_last_clause,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_clause,remove_last_clause,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,rule_clause,remove_last_clause,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_revenue_up,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,case_fact,case_revenue_up,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_revenue_up,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_revenue_up,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_revenue_down,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,case_fact,case_revenue_down,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_revenue_down,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_revenue_down,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_team_plus,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,case_fact,case_team_plus,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_team_plus,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_team_plus,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_team_minus,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,case_fact,case_team_minus,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_team_minus,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_team_minus,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_risk_up,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,case_fact,case_risk_up,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_risk_up,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_risk_up,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_risk_down,R_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,1
f_constant,case_fact,case_risk_down,R_le,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_risk_down,R_ge,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
f_constant,case_fact,case_risk_down,R_sign_eq,0,350,350,1.0,0.9789,1,150,150,1.0,0.9514,1,0
