seal_sha256,draw,pipeline,axis,t_name,is_identity,r_name,k,n_eff,n_raw,p_hat,cp_lcb,accepted,skipped_low_neff,in_signature
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,weaken_revenue_threshold,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,weaken_revenue_threshold,0,R_sign_eq,138,195,195,0.7077,0.5926,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,strengthen_team_threshold,0,R_eq_omega,138,195,195,0.7077,0.5926,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,strengthen_team_threshold,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,strengthen_team_threshold,0,R_down_omega,57,195,195,0.2923,0.1932,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,strengthen_team_threshold,0,R_sign_eq,138,195,195,0.7077,0.5926,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,weaken_team_threshold,0,R_eq_omega,169,195,195,0.8667,0.7713,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,weaken_team_threshold,0,R_up_omega,26,195,195,0.1333,0.0664,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,weaken_team_threshold,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,weaken_team_threshold,0,R_sign_eq,153,195,195,0.7846,0.6764,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,strengthen_risk_threshold,0,R_eq_omega,172,195,195,0.8821,0.7899,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,strengthen_risk_threshold,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,strengthen_risk_threshold,0,R_down_omega,23,195,195,0.1179,0.0555,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,strengthen_risk_threshold,0,R_sign_eq,157,195,195,0.8051,0.6995,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,weaken_risk_threshold,0,R_eq_omega,179,195,195,0.9179,0.8351,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,weaken_risk_threshold,0,R_up_omega,16,195,195,0.0821,0.0318,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,weaken_risk_threshold,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_threshold,weaken_risk_threshold,0,R_sign_eq,163,195,195,0.8359,0.7349,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_clause,add_strict_clause,0,R_eq_omega,162,195,195,0.8308,0.7289,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_clause,add_strict_clause,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_clause,add_strict_clause,0,R_down_omega,43,195,195,0.2205,0.1333,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_clause,add_strict_clause,0,R_sign_eq,171,195,195,0.8769,0.7837,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_clause,remove_last_clause,0,R_eq_omega,150,195,195,0.7692,0.6594,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_clause,remove_last_clause,0,R_up_omega,24,195,195,0.1231,0.0591,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_clause,remove_last_clause,0,R_down_omega,21,195,195,0.1077,0.0485,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,rule_clause,remove_last_clause,0,R_sign_eq,151,195,195,0.7744,0.665,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_revenue_up,0,R_eq_omega,146,195,195,0.7487,0.6368,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_revenue_up,0,R_up_omega,49,195,195,0.2513,0.1586,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_revenue_up,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_revenue_up,0,R_sign_eq,138,195,195,0.7077,0.5926,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_revenue_down,0,R_eq_omega,152,195,195,0.7795,0.6707,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_revenue_down,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_revenue_down,0,R_down_omega,43,195,195,0.2205,0.1333,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_revenue_down,0,R_sign_eq,139,195,195,0.7128,0.5981,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_team_plus,0,R_eq_omega,169,195,195,0.8667,0.7713,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_team_plus,0,R_up_omega,26,195,195,0.1333,0.0664,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_team_plus,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_team_plus,0,R_sign_eq,153,195,195,0.7846,0.6764,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_team_minus,0,R_eq_omega,169,195,195,0.8667,0.7713,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_team_minus,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_team_minus,0,R_down_omega,26,195,195,0.1333,0.0664,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_team_minus,0,R_sign_eq,151,195,195,0.7744,0.665,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_risk_up,0,R_eq_omega,161,195,195,0.8256,0.723,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_risk_up,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_risk_up,0,R_down_omega,35,195,195,0.1795,0.1008,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_risk_up,0,R_sign_eq,148,195,195,0.759,0.6481,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_risk_down,0,R_eq_omega,179,195,195,0.9179,0.8351,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_risk_down,0,R_up_omega,16,195,195,0.0821,0.0318,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_risk_down,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,1,f_wrongstochastic,case_fact,case_risk_down,0,R_sign_eq,163,195,195,0.8359,0.7349,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,identity,identity,1,R_eq_omega,195,195,195,1.0,0.9624,1,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,identity,identity,1,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,identity,identity,1,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,identity,identity,1,R_sign_eq,176,195,195,0.9026,0.8154,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,order,permute_founders,0,R_eq_omega,155,155,195,1.0,0.9529,1,0,1
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,order,permute_founders,0,R_up_omega,0,155,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,order,permute_founders,0,R_down_omega,0,155,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,order,permute_founders,0,R_sign_eq,140,155,195,0.9032,0.8033,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,order,permute_risks,0,R_eq_omega,133,133,195,1.0,0.9454,1,0,1
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,order,permute_risks,0,R_up_omega,0,133,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,order,permute_risks,0,R_down_omega,0,133,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,order,permute_risks,0,R_sign_eq,119,133,195,0.8947,0.7825,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,optional,replace_description,0,R_eq_omega,195,195,195,1.0,0.9624,1,0,1
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,optional,replace_description,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,optional,replace_description,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,optional,replace_description,0,R_sign_eq,176,195,195,0.9026,0.8154,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,optional,blank_description,0,R_eq_omega,195,195,195,1.0,0.9624,1,0,1
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,optional,blank_description,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,optional,blank_description,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,optional,blank_description,0,R_sign_eq,176,195,195,0.9026,0.8154,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,non_rule_fact,add_risk_item,0,R_eq_omega,195,195,195,1.0,0.9624,1,0,1
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,non_rule_fact,add_risk_item,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,non_rule_fact,add_risk_item,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,non_rule_fact,add_risk_item,0,R_sign_eq,176,195,195,0.9026,0.8154,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,non_rule_fact,drop_risk_item,0,R_eq_omega,169,169,195,1.0,0.9567,1,0,1
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,non_rule_fact,drop_risk_item,0,R_up_omega,0,169,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,non_rule_fact,drop_risk_item,0,R_down_omega,0,169,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,non_rule_fact,drop_risk_item,0,R_sign_eq,150,169,195,0.8876,0.7886,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,non_rule_fact,bump_founder_experience,0,R_eq_omega,195,195,195,1.0,0.9624,1,0,1
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,non_rule_fact,bump_founder_experience,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,non_rule_fact,bump_founder_experience,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,non_rule_fact,bump_founder_experience,0,R_sign_eq,176,195,195,0.9026,0.8154,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,strengthen_revenue_threshold,0,R_eq_omega,134,195,195,0.6872,0.5709,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,strengthen_revenue_threshold,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,strengthen_revenue_threshold,0,R_down_omega,62,195,195,0.3179,0.2154,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,strengthen_revenue_threshold,0,R_sign_eq,149,195,195,0.7641,0.6537,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,weaken_revenue_threshold,0,R_eq_omega,135,195,195,0.6923,0.5763,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,weaken_revenue_threshold,0,R_up_omega,61,195,195,0.3128,0.211,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,weaken_revenue_threshold,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,weaken_revenue_threshold,0,R_sign_eq,150,195,195,0.7692,0.6594,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,strengthen_team_threshold,0,R_eq_omega,139,195,195,0.7128,0.5981,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,strengthen_team_threshold,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,strengthen_team_threshold,0,R_down_omega,57,195,195,0.2923,0.1932,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,strengthen_team_threshold,0,R_sign_eq,151,195,195,0.7744,0.665,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,weaken_team_threshold,0,R_eq_omega,153,195,195,0.7846,0.6764,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,weaken_team_threshold,0,R_up_omega,42,195,195,0.2154,0.1292,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,weaken_team_threshold,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,weaken_team_threshold,0,R_sign_eq,161,195,195,0.8256,0.723,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,strengthen_risk_threshold,0,R_eq_omega,173,195,195,0.8872,0.7962,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,strengthen_risk_threshold,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,strengthen_risk_threshold,0,R_down_omega,24,195,195,0.1231,0.0591,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,strengthen_risk_threshold,0,R_sign_eq,156,195,195,0.8,0.6937,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,weaken_risk_threshold,0,R_eq_omega,166,195,195,0.8513,0.7529,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,weaken_risk_threshold,0,R_up_omega,29,195,195,0.1487,0.0776,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,weaken_risk_threshold,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_threshold,weaken_risk_threshold,0,R_sign_eq,160,195,195,0.8205,0.7171,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_clause,add_strict_clause,0,R_eq_omega,170,195,195,0.8718,0.7774,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_clause,add_strict_clause,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_clause,add_strict_clause,0,R_down_omega,27,195,195,0.1385,0.0701,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_clause,add_strict_clause,0,R_sign_eq,180,195,195,0.9231,0.8418,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_clause,remove_last_clause,0,R_eq_omega,152,195,195,0.7795,0.6707,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_clause,remove_last_clause,0,R_up_omega,27,195,195,0.1385,0.0701,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_clause,remove_last_clause,0,R_down_omega,17,195,195,0.0872,0.035,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,rule_clause,remove_last_clause,0,R_sign_eq,157,195,195,0.8051,0.6995,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_revenue_up,0,R_eq_omega,135,195,195,0.6923,0.5763,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_revenue_up,0,R_up_omega,61,195,195,0.3128,0.211,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_revenue_up,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_revenue_up,0,R_sign_eq,150,195,195,0.7692,0.6594,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_revenue_down,0,R_eq_omega,134,195,195,0.6872,0.5709,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_revenue_down,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_revenue_down,0,R_down_omega,62,195,195,0.3179,0.2154,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_revenue_down,0,R_sign_eq,149,195,195,0.7641,0.6537,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_team_plus,0,R_eq_omega,153,195,195,0.7846,0.6764,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_team_plus,0,R_up_omega,42,195,195,0.2154,0.1292,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_team_plus,0,R_down_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_team_plus,0,R_sign_eq,161,195,195,0.8256,0.723,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_team_minus,0,R_eq_omega,164,195,195,0.841,0.7409,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_team_minus,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_team_minus,0,R_down_omega,32,195,195,0.1641,0.0891,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_team_minus,0,R_sign_eq,161,195,195,0.8256,0.723,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_risk_up,0,R_eq_omega,159,195,195,0.8154,0.7112,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_risk_up,0,R_up_omega,0,195,195,0.0,0.0,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_risk_up,0,R_down_omega,38,195,195,0.1949,0.1128,0,0,0
f73ca3324a321d80dc3d63e6bf4afa9f6240cdfd0a658acacbe7209dc8c1b144,2,f_wrongstochastic,case_fact,case_risk_up,0,R_sign_eq,143,195,195,0.7333,0.6201,0,0,0
